Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.52     0.00        7     0.00     0.00  std::_Mutex_base<(__gnu_cxx::_Lock_policy)2>::_Mutex_base()
  0.00      0.52     0.00        7     0.00     0.00  std::_Tuple_impl<0ul, void (*)(int, tervel::Tervel*, TestObject*), int, tervel::Tervel*, TestObject*>::_M_tail(std::_Tuple_impl<0ul, void (*)(int, tervel::Tervel*, TestObject*), int, tervel::Tervel*, TestObject*>&)
  0.00      0.52     0.00        7     0.00     0.00  _ZNSt11_Tuple_implILm0EJPFviPN6tervel6TervelEP10TestObjectEiS2_S4_EEC1EOS7_
  0.00      0.52     0.00        7     0.00     0.00  std::_Tuple_impl<1ul, int, tervel::Tervel*, TestObject*>::_M_tail(std::_Tuple_impl<1ul, int, tervel::Tervel*, TestObject*>&)
  0.00      0.52     0.00        7     0.00     0.00  std::_Tuple_impl<1ul, int, tervel::Tervel*, TestObject*>::_Tuple_impl(std::_Tuple_impl<1ul, int, tervel::Tervel*, TestObject*>&&)
  0.00      0.52     0.00        7     0.00     0.00  _ZNSt11_Tuple_implILm1EJiPN6tervel6TervelEP10TestObjectEEC2IRiJS2_S4_EvEEOT_DpOT0_
  0.00      0.52     0.00        7     0.00     0.00  std::_Tuple_impl<2ul, tervel::Tervel*, TestObject*>::_Tuple_impl(std::_Tuple_impl<2ul, tervel::Tervel*, TestObject*>&&)
  0.00      0.52     0.00        7     0.00     0.00  std::_Tuple_impl<2ul, tervel::Tervel*, TestObject*>::_Tuple_impl<tervel::Tervel*<TestObject*>, void>(tervel::Tervel*<TestObject*>&&, (void&&)...)
  0.00      0.52     0.00        7     0.00     0.00  _ZNSt11_Tuple_implILm2EJPN6tervel6TervelEP10TestObjectEE7_M_tailERS5_
  0.00      0.52     0.00        7     0.00     0.00  std::_Tuple_impl<3ul, TestObject*>::_M_tail(std::_Tuple_impl<3ul, TestObject*>&)
  0.00      0.52     0.00        7     0.00     0.00  _ZNSt11_Tuple_implILm3EJP10TestObjectEEC1EOS2_
  0.00      0.52     0.00        7     0.00     0.00  _ZNSt11_Tuple_implILm3EJP10TestObjectEEC2IS1_JEvEEOT_DpOT0_
  0.00      0.52     0.00        7     0.00     0.00  _ZNSt11_Tuple_implILm4EJEEC2Ev
  0.00      0.52     0.00        7     0.00    38.44  _ZNSt12_Bind_simpleIFPFviPN6tervel6TervelEP10TestObjectEiS2_S4_EE9_M_invokeIJLm0ELm1ELm2EEEEvSt12_Index_tupleIJXspT_EEE
  0.00      0.52     0.00        7     0.00     0.00  std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)>::_Bind_simple(std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)>&&)
  0.00      0.52     0.00        7     0.00     0.00  std::__shared_ptr<std::thread::_Impl_base, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<std::thread::_Impl<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> >, void>(std::__shared_ptr<std::thread::_Impl<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> >, (__gnu_cxx::_Lock_policy)2>&&)
  0.00      0.52     0.00        7     0.00     0.00  std::move_iterator<std::thread*>::operator++()
  0.00      0.52     0.00        7     0.00     0.00  std::__shared_count<(__gnu_cxx::_Lock_policy)2>::_M_swap(std::__shared_count<(__gnu_cxx::_Lock_policy)2>&)
  0.00      0.52     0.00        7     0.00     0.00  std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count()
  0.00      0.52     0.00        7     0.00     0.00  std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::_Sp_counted_base()
  0.00      0.52     0.00        7     0.00     0.00  _ZNSt16allocator_traitsISaINSt6thread5_ImplISt12_Bind_simpleIFPFviPN6tervel6TervelEP10TestObjectEiS5_S7_EEEEEE12_S_constructISC_JSB_EEENSt9enable_ifIXsrNSE_18__construct_helperIT_JDpT0_EEE5valueEvE4typeERSD_PSI_DpOSJ_
  0.00      0.52     0.00        7     0.00     0.00  _ZNSt16allocator_traitsISaINSt6thread5_ImplISt12_Bind_simpleIFPFviPN6tervel6TervelEP10TestObjectEiS5_S7_EEEEEE9constructISC_JSB_EEEDTcl12_S_constructfp_fp0_spcl7forwardIT0_Efp1_EEERSD_PT_DpOSG_
  0.00      0.52     0.00        7     0.00     0.00  _ZNSt16allocator_traitsISaISt23_Sp_counted_ptr_inplaceINSt6thread5_ImplISt12_Bind_simpleIFPFviPN6tervel6TervelEP10TestObjectEiS6_S8_EEEESaISD_ELN9__gnu_cxx12_Lock_policyE2EEEE12_S_constructISH_JKSE_SC_EEENSt9enable_ifIXsrNSJ_18__construct_helperIT_JDpT0_EEE5valueEvE4typeERSI_PSO_DpOSP_
  0.00      0.52     0.00        7     0.00     0.00  std::allocator_traits<std::allocator<std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> > >, (__gnu_cxx::_Lock_policy)2> > >::allocate(std::allocator<std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> > >, (__gnu_cxx::_Lock_policy)2> >&, unsigned long)
  0.00      0.52     0.00        7     0.00     0.00  std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> > >, (__gnu_cxx::_Lock_policy)2>::_M_get_deleter(std::type_info const&)
  0.00      0.52     0.00        7     0.00     0.00  std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> > >, (__gnu_cxx::_Lock_policy)2>::_Impl::_Impl(std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> > >)
  0.00      0.52     0.00        7     0.00     0.00  _ZNSt23_Sp_counted_ptr_inplaceINSt6thread5_ImplISt12_Bind_simpleIFPFviPN6tervel6TervelEP10TestObjectEiS5_S7_EEEESaISC_ELN9__gnu_cxx12_Lock_policyE2EEC2IJSB_EEESD_DpOT_
  0.00      0.52     0.00        7     0.00     0.00  _ZNSt5tupleIJPFviPN6tervel6TervelEP10TestObjectEiS2_S4_EEC1EOS7_
  0.00      0.52     0.00        7     0.00     0.00  _ZNSt5tupleIJPFviPN6tervel6TervelEP10TestObjectEiS2_S4_EEC2IJS6_RiS2_S4_EvEEDpOT_
  0.00      0.52     0.00        7     0.00     0.00  std::thread::_Impl_base::_Impl_base()
  0.00      0.52     0.00        7     0.00     0.00  std::thread::_Impl<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> >::_Impl(std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)>&&)
  0.00      0.52     0.00        7     0.00     0.00  std::thread::thread<void (&)(int, tervel::Tervel*, TestObject*), int&, tervel::Tervel*, TestObject*>(void (&)(int, tervel::Tervel*, TestObject*), int&, tervel::Tervel*&&, TestObject*&&)
  0.00      0.52     0.00        7     0.00     0.00  _ZSt10_ConstructISt6threadIS0_EEvPT_DpOT0_
  0.00      0.52     0.00        7     0.00     0.00  std::_Bind_simple_helper<void (&)(int, tervel::Tervel*, TestObject*)<int&, tervel::Tervel*, TestObject*> >::__type std::__bind_simple<void (&)(int, tervel::Tervel*, TestObject*), int&, tervel::Tervel*, TestObject*>(void (&)(int, tervel::Tervel*, TestObject*), int&, tervel::Tervel*&&, TestObject*&&)
  0.00      0.52     0.00        7     0.00     0.00  std::shared_ptr<std::thread::_Impl<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> > > std::allocate_shared<std::thread::_Impl<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> > >, std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> >(std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> > > const&, std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)>&&)
  0.00      0.52     0.00        7     0.00     0.00  void std::__enable_shared_from_this_helper<(__gnu_cxx::_Lock_policy)2>(std::__shared_count<(__gnu_cxx::_Lock_policy)2> const&, ...)
  0.00      0.52     0.00        7     0.00     0.00  _ZSt3getILm0EJPFviPN6tervel6TervelEP10TestObjectEiS2_S4_EENSt9__add_refINSt13tuple_elementIXT_ESt5tupleIJDpT0_EEE4typeEE4typeERSC_
  0.00      0.52     0.00        7     0.00     0.00  std::remove_reference<void (*&)(int, tervel::Tervel*, TestObject*)>::type&& std::move<void (*&)(int, tervel::Tervel*, TestObject*)>(void (*&)(int, tervel::Tervel*, TestObject*))
  0.00      0.52     0.00        7     0.00     0.00  std::remove_reference<std::shared_ptr<std::thread::_Impl<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> > >&>::type&& std::move<std::shared_ptr<std::thread::_Impl<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> > >&>(std::shared_ptr<std::thread::_Impl<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> > >&)
  0.00      0.52     0.00        7     0.00     0.00  _ZSt4moveIRSt11_Tuple_implILm1EJiPN6tervel6TervelEP10TestObjectEEEONSt16remove_referenceIT_E4typeEOS9_
  0.00      0.52     0.00        7     0.00     0.00  _ZSt4moveIRSt11_Tuple_implILm2EJPN6tervel6TervelEP10TestObjectEEEONSt16remove_referenceIT_E4typeEOS9_
  0.00      0.52     0.00        7     0.00     0.00  std::remove_reference<std::_Tuple_impl<3ul, TestObject*>&>::type&& std::move<std::_Tuple_impl<3ul, TestObject*>&>(std::_Tuple_impl<3ul, TestObject*>&)
  0.00      0.52     0.00        7     0.00     0.00  _ZSt4moveIRSt11_Tuple_implILm4EJEEEONSt16remove_referenceIT_E4typeEOS4_
  0.00      0.52     0.00        6     0.00    44.84  run(int, tervel::Tervel*, TestObject*)
  0.00      0.52     0.00        6     0.00     0.00  __gthread_active_p()
  0.00      0.52     0.00        6     0.00     0.00  _ZN9__gnu_cxx13new_allocatorISt6threadE9constructIS1_IS1_EEEvPT_DpOT0_
  0.00      0.52     0.00        6     0.00     0.00  __gnu_cxx::__exchange_and_add_dispatch(int*, int)
  0.00      0.52     0.00        6     0.00     0.00  std::shared_ptr<std::thread::_Impl<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> > >::~shared_ptr()
  0.00      0.52     0.00        6     0.00     0.00  std::_Tuple_impl<0ul, void (*)(int, tervel::Tervel*, TestObject*), int, tervel::Tervel*, TestObject*>::_Tuple_impl<void (*)(int, tervel::Tervel*, TestObject*)<int&, tervel::Tervel*, TestObject*>, void>(void (*)(int, tervel::Tervel*, TestObject*)<int&, tervel::Tervel*, TestObject*>&&, (void&&)...)
  0.00      0.52     0.00        6     0.00     0.00  std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)>::_Bind_simple<int&, tervel::Tervel*, TestObject*, void>(void (*&&)(int, tervel::Tervel*, TestObject*), int&, tervel::Tervel*&&, TestObject*&&)
  0.00      0.52     0.00        6     0.00    44.84  std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)>::operator()()
  0.00      0.52     0.00        6     0.00     0.00  std::__shared_ptr<std::thread::_Impl<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> >, (__gnu_cxx::_Lock_policy)2>::~__shared_ptr()
  0.00      0.52     0.00        6     0.00     0.00  std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::_M_release()
  0.00      0.52     0.00        6     0.00     0.00  _ZNSt16allocator_traitsISaISt23_Sp_counted_ptr_inplaceINSt6thread5_ImplISt12_Bind_simpleIFPFviPN6tervel6TervelEP10TestObjectEiS6_S8_EEEESaISD_ELN9__gnu_cxx12_Lock_policyE2EEEE9constructISH_JKSE_SC_EEEDTcl12_S_constructfp_fp0_spcl7forwardIT0_Efp1_EEERSI_PT_DpOSM_
  0.00      0.52     0.00        6     0.00     0.00  _ZNSt16allocator_traitsISaISt6threadEE12_S_constructIS0_IS0_EEENSt9enable_ifIXsrNS2_18__construct_helperIT_IDpT0_EEE5valueEvE4typeERS1_PS6_DpOS7_
  0.00      0.52     0.00        6     0.00     0.00  _ZNSt16allocator_traitsISaISt6threadEE9constructIS0_IS0_EEEDTcl12_S_constructfp_fp0_spcl7forwardIT0_Efp1_EEERS1_PT_DpOS4_
  0.00      0.52     0.00        6     0.00     0.00  std::_Maybe_wrap_member_pointer<void (*)(int, tervel::Tervel*, TestObject*)>::__do_wrap(void (*&&)(int, tervel::Tervel*, TestObject*))
  0.00      0.52     0.00        6     0.00     0.00  std::shared_ptr<std::thread::_Impl<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> > > std::thread::_M_make_routine<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> >(std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)>&&)
  0.00      0.52     0.00        6     0.00     0.00  void std::vector<std::thread, std::allocator<std::thread> >::emplace_back<std::thread>(std::thread&&)
  0.00      0.52     0.00        6     0.00     0.00  std::vector<std::thread, std::allocator<std::thread> >::push_back(std::thread&&)
  0.00      0.52     0.00        6     0.00     0.00  _ZSt11make_sharedINSt6thread5_ImplISt12_Bind_simpleIFPFviPN6tervel6TervelEP10TestObjectEiS5_S7_EEEEJSB_EESt10shared_ptrIT_EDpOT0_
  0.00      0.52     0.00        6     0.00     0.00  std::__add_ref<void (*)(int, tervel::Tervel*, TestObject*)>::type std::__get_helper<0ul, void (*)(int, tervel::Tervel*, TestObject*), int, tervel::Tervel*, TestObject*>(std::_Tuple_impl<0ul, void (*)(int, tervel::Tervel*, TestObject*), int, tervel::Tervel*, TestObject*>&)
  0.00      0.52     0.00        6     0.00     0.00  std::__add_ref<int>::type std::__get_helper<1ul, int, tervel::Tervel*, TestObject*>(std::_Tuple_impl<1ul, int, tervel::Tervel*, TestObject*>&)
  0.00      0.52     0.00        6     0.00     0.00  _ZSt12__get_helperILm3EP10TestObjectJEENSt9__add_refIT0_E4typeERSt11_Tuple_implIXT_EJS3_DpT1_EE
  0.00      0.52     0.00        6     0.00     0.00  std::__add_ref<std::tuple_element<1ul, std::tuple<void (*)(int, tervel::Tervel*, TestObject*), int, tervel::Tervel*, TestObject*> >::type>::type std::get<1ul, void (*)(int, tervel::Tervel*, TestObject*), int, tervel::Tervel*, TestObject*>(std::tuple_element<1ul, std::tuple<void (*)(int, tervel::Tervel*, TestObject*), int, tervel::Tervel*, TestObject*> >&)
  0.00      0.52     0.00        6     0.00     0.00  _ZSt3getILm3EJPFviPN6tervel6TervelEP10TestObjectEiS2_S4_EENSt9__add_refINSt13tuple_elementIXT_ESt5tupleIJDpT0_EEE4typeEE4typeERSC_
  0.00      0.52     0.00        6     0.00     0.00  std::remove_reference<std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> > > const&>::type&& std::move<std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> > > const&>(std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> > > const&)
  0.00      0.52     0.00        5     0.00     0.00  void std::_Destroy_aux<false>::__destroy<std::thread*>(std::thread*, std::thread*)
  0.00      0.52     0.00        5     0.00     0.00  std::_Vector_base<std::thread, std::allocator<std::thread> >::_M_deallocate(std::thread*, unsigned long)
  0.00      0.52     0.00        5     0.00     0.00  _ZSt12__get_helperILm2EPN6tervel6TervelEJP10TestObjectEENSt9__add_refIT0_E4typeERSt11_Tuple_implIXT_EJS6_DpT1_EE
  0.00      0.52     0.00        5     0.00     0.00  _ZSt3getILm2EJPFviPN6tervel6TervelEP10TestObjectEiS2_S4_EENSt9__add_refINSt13tuple_elementIXT_ESt5tupleIJDpT0_EEE4typeEE4typeERSC_
  0.00      0.52     0.00        5     0.00     0.00  void std::_Destroy<std::thread*>(std::thread*, std::thread*)
  0.00      0.52     0.00        5     0.00     0.00  void std::_Destroy<std::thread*, std::thread>(std::thread*, std::thread*, std::allocator<std::thread>&)
  0.00      0.52     0.00        4     0.00     0.00  __gnu_cxx::new_allocator<std::thread>::deallocate(std::thread*, unsigned long)
  0.00      0.52     0.00        4     0.00     0.00  __gnu_cxx::new_allocator<std::thread>::allocate(unsigned long, void const*)
  0.00      0.52     0.00        4     0.00     0.00  std::vector<std::thread, std::allocator<std::thread> >::_M_check_len(unsigned long, char const*) const
  0.00      0.52     0.00        4     0.00     0.00  std::_Tuple_impl<2ul>::_Tuple_impl()
  0.00      0.52     0.00        4     0.00     0.00  std::_Vector_base<std::thread, std::allocator<std::thread> >::_M_allocate(unsigned long)
